Course ID, Course Code, Course Name, Faculty ID, Faculty Name
011436,STAT444,Statistical Learning - Function Estimation,"Methods for finding surfaces in high dimensions from incomplete or noisy functional information. Both data adaptive and methods based on fixed parametric structure will be treated. Model assessment, training and tuning. [Offered: W]",MAT
003305,STAT446,Mathematical Models in Finance,"Mathematical techniques used to price and hedge derivative securities in modern finance. Modelling, analysis and computations for financial derivative products, including exotic options and swaps in all asset classes. Applications of derivatives in practice. [Offered: F,W]",MAT
008888,STAT450,Estimation and Hypothesis Testing,"Discussion of inference problems under the headings of hypothesis testing and point and interval estimation. Frequentist and Bayesian approaches to inference. Construction and evaluation of tests and estimators. Large sample theory of point estimation. [Offered: W]",MAT
008890,STAT454,Sampling Theory and Practice,"Sources of survey error. Probability sampling designs, estimation and efficiency comparisons. Distribution theory and confidence intervals. Generalized regression estimation. Software for survey analysis. [Offered: W]",MAT
008891,STAT464,Topics in Probability Theory,"",MAT
008892,STAT466,Topics in Statistics 1,"",MAT
008893,STAT467,Topics in Statistics 2,"",MAT
008894,STAT468,Readings in Statistics 1,"",MAT
010728,STAT469,Readings in Statistics 2,"",MAT
012198,APPLS205R,Second Language Acquisition,"As the first of three required courses within the Applied Language Studies (APPLS) option, this course introduces major theories of second language acquisitions along with reasons for variations in the speed and accuracy of learners' progress. It addresses such issues as error analysis, grammatical accuracy, and the effectiveness of bilingual or immersion education.",REN
012718,APPLS301,Language and Culture,"This course provides an introductory overview of fundamental concepts of language, culture, and identity and relates them to foreign/second language learning and teaching. The course is not language-specific but rather addresses general questions related to learning and using more than one language.",REN
011980,APPLS304R,Theoretical Foundations for English Language Teaching,"This course offers a foundation for developing competence as a professional language instructor. In classes exploring theories of second language instruction, students discover the strengths and weaknesses of traditional and popular methodologies and integrated approaches applied to such areas as general language skills development, international assessment criteria (TOEFL, IELTS), and computer-assisted language learning.",REN
012356,APPLS306R,Second Language Assessment and Testing,"This course explores the principles of second language testing - reliability, validity, practicality, authenticity and impact - and applies them to language classrooms and high stakes proficiency tests such as the TOEFL. It considers the implications of testing for both teachers and students. Of interest to prospective teachers of English and other languages.",REN
004201,CHINA101R,First-Year Chinese 1,"An introductory course for students who have little or no prior background in writing, speaking, or understanding any dialect of the Chinese language to develop basic listening, speaking, reading and writing skills. Practical oral and written exercises are used to provide a firm grammatical foundation for further study.",REN
004202,CHINA102R,First-Year Chinese 2,"With the completion of the study of the rudiments of phonetics (as provided in CHINA 101R), the emphasis in this course shifts to grammar and character writing. Vocabulary will be expanded to between 500 and 700 words.",REN
010373,CHINA120R,Advanced First-Year Chinese,"Equivalent to 101R and 102R but covered in one term. This introductory Chinese course is designed for two major groups of students who have different initial advantages in learning Chinese: 1) students who have substantial aural-oral proficiency but limited ability in reading and writing Chinese characters and 2) those who know characters but cannot speak Mandarin (Putonghua).",REN
013652,CHINA200R,Preliminary Second-Year Chinese,"This course expands the vocabulary and sentence patterns for students who have acquired 400 Chinese characters. Attention is paid to grammar, vocabulary, and discourse by interweaving cultural norms and customs. Reading comprehension is emphasized, encouraging the transition from pinyin to characters.",REN
004203,CHINA201R,Second-Year Chinese 1,"Development of speaking, writing, reading, and listening skills. This course and its follow-up (CHINA 202R) include a survey of grammar, complex sentences and logical stress.",REN
004204,CHINA202R,Second-Year Chinese 2,"The study of Chinese characters will receive more emphasis. Grammar instruction includes comparisons and different kinds of complements. The course includes topics of interest to students, illustrating cultural differences between China and the West. Upon completion of CHINA 201R and 202R, the student should have a reading vocabulary of 1,600 Chinese characters and have learnt about 300 key sentence patterns.",REN
013999,CHINA272R,Chinese Culture and Society,"The course explores the interface of tradition and modernity in Chinese life. Topics include traditional and modern Chinese culture, language, education, art, technology, and business.",REN
012321,CHINA301R,Third-Year Chinese 1,"A course to consolidate, expand, and deepen the understanding of lexical items and sentence patterns. Besides introducing more vocabulary and grammar, this course concentrates on complex sentences and paragraphs not emphasized in earlier textbooks.",REN
012322,CHINA302R,Third-Year Chinese 2,"A continuation of China 301R to further students' ability to comprehend and communicate at a higher level in Chinese. In addition, it introduces aspects of Chinese society, highlighting traditional and contemporary cultural life.",REN
012323,CHINA310R,Chinese for Business Settings,"A course to develop comprehension, speaking, reading, and writing of Mandarin specifically related to the Chinese business environment. This course is designed for students who are already familiar with Chinese characters and Mandarin tonality.",REN
012324,CHINA320R,Chinese in Mass Media,"A course to develop Chinese language skills in conversation, reading, writing, and critical thinking in both practical and cultural situations through contemporary films, television programs, newspapers, magazines, and literary works. Selected important issues and themes in Chinese culture and history will be considered.",REN
014243,CHINA390R,Introduction to Professional Translation (Chinese to English),"This course is for students with a strong command of Chinese and English who seek to learn the basics of professional translation between the two languages. Focus will be on translation involving government and business documents, as well as news stories.",REN
004871,EASIA201R,Introduction to East Asia,"An introductory survey of the history and cultures of East Asia with particular reference to China, Japan and Korea.",REN
004872,EASIA205R,Religion in East Asia,"An examination of the leading religious and philosophical ideas that have shaped the cultures and histories of East Asia: China, Korea, and Japan. Folk, Shamanic, Confucian, Taoist, Shinto, and Buddhist traditions will be examined.",REN
012997,EASIA206R,Japanese Religions,"An examination of religious phenomena in the history of Japan, including their impact on art, literature, philosophy, and politics. Buddhism, Shinto, Confucianism, folk beliefs, new religious movements, and other traditions will be explored.",REN
012998,EASIA207R,Chinese Religions,"An examination of religious phenomena in the history of China, including their influence on art, literature, philosophy, and politics. Buddhism, Confucianism, Daoism, folk beliefs, new religious movements, and other traditions will be explored.",REN
010193,EASIA210R,Chinese Literature in Translation,"An introduction to Chinese literature in the classical and modern languages; historical writing, belles lettres, poetry, novels and drama.",REN
011391,EASIA220R,The History of East Asian Communities in Canada,"This course examines the evolution of the Chinese, Japanese, and Korean communities in Canada as well as their significance for Canadian economic, social, and political life in the nineteenth and twentieth centuries.",REN
012075,EASIA250R,Study Abroad in East Asia,"An intensive study of the culture and language of an East Asian country. With the guidance of a Course Director, students will complete readings, attend lectures, and visit cultural sites for six weeks or more on location.",REN
014245,EASIA275R,Religion and Japanese Film,"The course examines how religious beliefs and values in Japan are explored in the medium of film.",REN
013313,EASIA277R,International Relations of East Asia,"This course explores key topics in the international relations of East Asia after World War II. Classes examine literature on major developments of East Asian relations, including the Cold War, East Asian regionalism, and the foreign policies of China, Japan and Korea.",REN
012208,EASIA300R,Politics & Diplomacy of Contemporary Japan,"This course surveys several key topics in the politics and diplomacy of contemporary Japan, particularly in its relations with its Asia-Pacific neighbours. Topics may include the Pacific War and its legacies, the Japan-US security alliance, the Okinawa problem, and Japan-Canada relations.",REN
012707,EASIA301R,The Political Economy of East Asia,"This course is designed to explore the rise of the East Asian economy since the end of World War II. The subject is pursued through examining some of the most important aspects of the so-called Asian miracle/model, including the historical background of the Asian miracle, the role of the state in the region's economic development, the relationship between Asian culture and economic development, social development, and East Asia's business system and practice.",REN
012999,EASIA330R,Pure Land Buddhism,"An examination of Pure Land Buddhism, including its origins, development and influence in India, China, Korea, Japan, and the West.",REN
012154,EASIA375R,Special Topics in East Asian Studies,"This course deals with selected topics in East Asian Studies according to the research and/or instructional interests of faculty.",REN
014667,EFAS32,Academic Skills,"Academic Skills helps students improve their accuracy and fluency in English by working on all four language skill areas: reading, writing, listening and speaking. Throughout the course, students focus on the skills necessary for success in an academic environment including summary writing, paraphrasing, and documentation skills.",REN
014668,EFAS34,Writing Skills,"Writing Skills helps students develop strategies to produce well structured, well-supported academic short essays. Students apply basic research 
and academic discourse skills to produce text. The focus is on creating sentence variety, self-editing and revising for clarity and succinctness, and developing unity and cohesion. Students write multiple drafts as well as one-time pieces.",REN
014669,EFAS36,Oral Skills,"Oral Skills helps improve speaking, pronunciation, listening, vocabulary, and presentation skills. The student becomes a more effective participant in conversations, discussions, and presentations by engaging in a variety of in-class communicative activities, and assignments.",REN
013850,EFAS42,Academic Skills,"This 102-hour course helps students improve their language and academic skills including vocabulary development, note-taking and summarizing. As such, it prepares students for university studies as well as for success in tests of English proficiency like the iBT TOEFL, CAEL, and ELPE.",REN
013851,EFAS44,Writing Skills,"This 78-hour course focuses on the most frequent grammar problems in the writing of advanced ESL students, who will be practising organizational patterns that suit both academic and professional contexts. Topics include sentence structure, idioms, style, and parallelism, as well as effective quotation, paraphrase, and reference systems.",REN
013852,EFAS46,Oral Skills,"This 78-hour integrated course helps students improve their listening, speaking, pronunciation, and presentation skills. With regular practice, students learn to become effective participants in seminars, lectures, and small groups through student-led discussions and public speaking exercises. Students practise a variety of expressions that perform different communicative functions.",REN
013004,ESL100R,English Language in Canadian Contexts,"This language skills course for non-Anglophones offers an exploration of forms and meanings of Canadian English in academic, workplace, and social contexts. Topics are events, issues and situations that Canadians face in everyday life. Students will strengthen their language skills, increase their vocabulary, and learn how to adapt their formal knowledge of English to real-life situations.",REN
011984,ESL101R,Oral Communications for Academic Purposes,"This course teaches the organizational, vocal, listening, and critical skills required for oral communications. It features intensive work on spoken English in all contexts, from conventional gambits to public speaking, including an emphasis on phonology and prosody to improve comprehensibility. Minimum of four hours of instruction each week.",REN
011985,ESL102R,Error Correction in Academic Writing,"This course offers sentence-level instruction in grammar and idiom to teach students to produce, evaluate, and edit writing under time constraints. It emphasizes readability and error reduction in sentences and paragraphs. Minimum of five hours of instruction each week.",REN
014140,ESL103R,Phonetics for Effective English Pronunciation,"This course has an intensive focus on the structure of the English sound system with a view to improving pronunciation. Vowel and consonant sounds are practised as well as the phonetic elements above those sounds, such as stress, intonation, and rhythm. The goal is for students to identify their problem areas and to develop strategies to improve their comprehensibility.",REN
013932,ESL110R,Canadian Academic Culture,"This course introduces students to North American academic expectations. Students learn to identify attitude and intent in text, to recognize North American patterns of organization, to select and acknowledge appropriate primary and secondary sources, and to present ideas cohesively in speaking and writing.",REN
005061,ESL129R,Written Academic English,"This writing skills course provides instruction in grammar, sentence and paragraph structure, elements of composition and academic essay writing, including a focus on theme, development of central ideas, exposition and argumentation.",REN
006501,ISS131R,Social Ideas, Social Policy and Political Practice,"An introduction to some of the major social and political ideas of Western civilization. Attention is given to the influence and applicability of these ideas to social policy and political practice in contemporary Canada.",REN
006502,ISS150R,Lifespan Processes: The Normal Events,"An examination of the significant psychosocial events during the lifespan with consideration of the impact of crises. Topics may include attachment, loss, stress, identity crisis, role change, mid-life transition.",REN
013734,ISS205R,History of Education in Canada,"This course considers the development of education as an institution within Canadian society and provides an understanding of significant educational issues and policies from a historical perspective.",REN
013735,ISS215R,Education and Social Development from a Global Perspective,"This course explores education and social development from a critical global perspective. Students learn the connections between educational practices and global conditions by focusing on themes such as citizenship, human rights, peace, and environment.",REN
006503,ISS220R,Changing Concepts of Childhood,"Childhood has changed as a social and cultural concept. This course will trace these changes, examining sociological, psychological, cross-cultural, historical and political factors. Art and literature will also be used to reflect attitudes about childhood.",REN
013893,ISS231R,Introduction to Social Policy Processes,"This course examines the policy-making process in Canada at the municipal, provincial, and federal levels to give students a sense of the players and their roles. It examines how policy agendas are set and the role of power and interest groups in the policy-making process; it also examines the various types of policies and the implementation process.",REN
006504,ISS240R,Art and Society,"Social issues and themes explored through the arts. Topics include art and social change, war and peace, propaganda, art of conscience, and the response of artists to poverty, hunger and catastrophic events. Specific applications include art as cross-cultural awareness and art as therapy.",REN
006505,ISS250A,Social Statistics,"",REN
006506,ISS250B,Social Statistics,"",REN
006507,ISS250R,Social Statistics,"This introductory level statistics course will emphasize the collection, manipulation, descriptive presentation and statistical analysis of social research data.",REN
006508,ISS251R,Social Research,"Introduction to the philosophy and methodology of applied social science research including treatment of the problems and strategies of research design and execution.",REN
011378,ISS311R,Public Policy and Native Peoples in Canada,"This course examines the evolution, logic, processes, and impacts of government policies developed specifically for Native peoples, with particular attention to government policy as both a cause of and a response to social problems within Native communities.",REN
011979,ISS312R,Homelessness & Public Policy,"This course provides students with a basic overview of homelessness in modern society. Its goal is to familiarize students with the human, social, political and economic aspects of homelessness. Throughout, the emphasis will be on understanding homelessness from a public policy framework - its incidence and prevalence, etiology, consequences and strategies for its prevention and amelioration.",REN
013894,ISS331R,Social Inequality, Social Justice, and Public Policy,"This course examines the hidden causes of inequality and associated social injustices. It provides a snapshot of main issues associated with modern society and the evidence that ties them to persistent inequality and injustice. The course reviews not only the major types of inequality but also social and public policy responses to them.",REN
006510,ISS350D,Adult Life Crises and Events,"A study of normal events occurring during the adult years, why they happen and how we cope with them. Relying on research, popular literature, and life experiences, students examine social change, the future, adult development and adjustment.",REN
006511,ISS350E,Family Law and Public Policy,"Consideration of the court system; investigation of divorce mediation, court mandated custody, access and juvenile predispositional assessment, child welfare, psychiatric advocacy, corrections, and highlighting of professional, ethical, confidentiality, civil and criminal liability issues for social workers.",REN
011390,ISS350G,The Evolution of Family Law in Canadian Society,"This course examines the evolution of family law in aboriginal, francophone, anglophone, and other communities in Canada to the end of the twentieth century. Taking an interdisciplinary approach, the course not only explores the demographic, economic, social, and political contexts in which family law developed but also assesses its significance for Canadian society.",REN
006513,ISS350H,Values and the Contemporary Family,"An exploration of how religious, economic, political and other social institutions shape values in our society, and what impact society's changing values are having upon marriage and the family.",REN
013736,ISS351R,Qualitative Research in Social Development Studies,"This course introduces students to a variety of qualitative approaches to social development studies, including ethnography, narrative inquiry, participatory action research, and case study research. While undertaking short research projects, students will engage in scholarly debates regarding knowledge, ethics, power, and rigour in the analysis and production of qualitative evidence.",REN
013891,ISS355R,Resilience and Social Support,"This course is a survey of resilience and social support grounded in interdisciplinary study. Students explore how factors such as gender, age, culture, physical and mental health, personality, cognition, severity, and social/interpersonal systems of support affect stress, coping, and resilience.",REN
012746,ISS370R,International Learning Experience,"This course examines sociocultural realities of a country other than Canada through on site experience and academic study.",REN
012191,ISS375R,Studies in Interdisciplinary Social Science,"This course will deal with selected topics in Interdisciplinary Social Science. Subjects will be dependent upon the research and/or instructional interests of faculty.",REN
006514,ISS398R,Independent Study,"Interdisciplinary focus, in greater depth than is available in other courses, on a selected area of concern to the student. Available to individuals or small groups of third- or fourth-year Social Development Studies students and arranged with one of the program's faculty members.",REN
006515,ISS399R,Independent Study,"Interdisciplinary focus, in greater depth than is available in other courses, on a selected area of concern to the student. Available to individuals or small groups of third- or fourth-year Social Development Studies students and arranged with one of the program's faculty members.",REN
013331,ISS400R,Comparative Social Policy,"This course introduces students to the main methodological approaches in comparative policy analysis. It is designed to provide students with an understanding of key issues involved in comparative social policy research, and develops their analytical skills in systematic comparison. It explores the implications of globalization on social policy development; considers the impact of transnational policy making bodies; and considers international variation in policy challenges as well as variation in policy responses to those challenges.",REN
013737,ISS415R,Gender Relations within Educational Institutions,"This course focuses on gender in education as both an analytical category and a teaching/learning tool. The course introduces students to the study of gender, intersected with class, race, sexuality, and disability, by focusing on pedagogy, curriculum, and identity development.",REN
006509,ISS420R,Critical Encounter with Human Nature,"This course explores human nature, issues fundamental to human life, and theories which have developed around these issues. The approach is interdisciplinary with emphasis on such themes as self knowledge, community, loneliness and anxiety, free will and purpose in human life, and the nature of human happiness.",REN
013738,ISS425R,Educational Equity in Canada,"This course examines the social foundations of education (traditionally philosophy, sociology, and history of education, but also cultural and equity studies). Through an interdisciplinary framework, this course considers the roles that schooling systems, teachers, and students play in both reproducing and challenging social inequalities and injustices.",REN
013892,ISS440R,Optimal Living,"This course takes an interdisciplinary perspective to consider what conditions foster optimal living. Topics may include the mind-body connection, spirituality, simplicity, healthy relationships, work-life balance, community engagement, leadership, generativity, and meaning.",REN
013099,ISS450R,Honours Seminar in Special Topics,"Honours seminars may include weekly readings, individual and/or group projects, class presentations and discussions, research proposals, essay/literature reviews, assignments, midterms, and final exams. Consult departmental listings for topics and prerequisites for the current year.",REN
013103,ISS490R,Special Studies,"An independent, in-depth study, based on empirical research and/or extensive reading from multiple disciplines on a contemporary social issue under the direction of individual instructors in Social Development Studies. Available to individuals or small groups of fourth-year Social Development Studies Majors and arranged with one of the faculty members from the plan. The project must be approved by the academic supervisor of the course prior to registration.",REN
011389,ISS495R,Research Apprenticeship,"This course invites students to work with a professor on the latter's research project. During this unpaid apprenticeship (six to eight hours per week throughout the term), students will do agreed-upon tasks to help them acquire skills and gain understanding of the research process and of the discipline itself. The faculty member and the student will determine the exact duties together. A document outlining these duties must be approved by the Social Development Studies Chair and kept on file. The course is offered on a credit/non-credit basis only. Paid or volunteer positions outside this course are not eligible for credit.",REN
013220,ISS496R,Applied Apprenticeship in Social Development Studies,"This course provides third- and fourth-year Social Development Studies students with an opportunity for an unpaid apprenticeship in an applied setting. The course consists of two components. The apprenticeship component normally requires a commitment of 6-8 hours per week for 10 weeks. The seminar component requires students to meet bi-weekly, as a group, with a course coordinator to set learning goals, to discuss issues arising from their apprenticeship and to present their apprenticeship experiences and outcomes.",REN
006516,ISS499A,Senior Honours Essay,"The essay will normally be related to the student's chosen theme area, supervised by one faculty member, and critically examined by faculty from all areas of the program.",REN
006517,ISS499B,Senior Honours Essay,"The essay will normally be related to the student's chosen theme area, supervised by one faculty member, and critically examined by faculty from all areas of the program.",REN
006535,JAPAN101R,First-Year Japanese 1,"An introductory course for students who have little or no knowledge of Japanese to develop basic listening, speaking, reading and writing skills. Practical oral and written exercises incorporating the Hiragana Writing System are used to provide a firm grammatical foundation for further study.",REN
006536,JAPAN102R,First-Year Japanese 2,"Listening, speaking, reading and writing skills acquired in JAPAN 101R are further developed. Practical oral and written exercises incorporating the Katakana Writing System will be used to develop a more solid grammatical base.",REN
006537,JAPAN111R,Japanese for Business 1,"An introductory course to develop basic comprehension, speaking, reading, and writing skills specifically related to the Japanese business culture. This course is designed for students with little or no previous knowledge of Japanese.",REN
006538,JAPAN112R,Japanese for Business 2,"A continuation of JAPAN 111R designed to further develop listening, speaking, reading, and writing skills. Language skills required for the business environment will be stressed.",REN
006539,JAPAN201R,Second-Year Japanese 1,"A continuation of the study of grammar and vocabulary through development of listening, reading, writing and speaking skills. Some study of Japanese culture is also included. By the end of the course, 120 Kanji (Chinese characters in their Japanese readings) will have been introduced.",REN
006540,JAPAN202R,Second-Year Japanese 2,"In this course, students will continue to develop their language skills with an increased emphasis on spoken Japanese. In addition, students will work on improving grammatical accuracy and vocabulary development as well as continue to acquire more basic information about Japanese culture. The writing of an additional 200 Kanji will be taught.",REN
014000,JAPAN272R,Japanese Culture and Society,"The course explores the interface of tradition and modernity in Japanese life. Topics include traditional and modern Japanese culture, language, education, art, technology, and business.",REN
006541,JAPAN301R,Third-Year Japanese 1,"This course will concentrate on advanced conversation, polite forms, and idioms. It will provide an opportunity to revise and practise the Hiragana and Katakana writing forms. Upon completion, students should be able to write 800 characters and use a Japanese dictionary with ease.",REN
012783,JAPAN302R,Third-Year Japanese 2,"This course builds on the materials learned in JAPAN 301R by employing current newspaper articles for reading practice, thematic discussions, and writing exercises in order to enhance students' skill in the use of the Japanese language.",REN
006666,KOREA101R,First-Year Korean 1,"An introductory course for students who have no or little knowledge of Korean to develop listening, speaking, reading and writing skills along with a sound basis of grammar. The distinctive features of the Korean language and writing system will be introduced. Practical oral, reading and writing exercises will develop the students' grammatical skills. Particular emphasis is placed on the acquisition of a basic working vocabulary.",REN
006667,KOREA102R,First-Year Korean 2,"Students will deepen their understanding of basic grammatical (particularly verb, noun and adverb) forms and sentence construction and enlarge their general vocabulary. Reading ability will be expanded and more attention will be given to idiomatic expressions and the use of the language in actual contexts.",REN
006668,KOREA201R,Second-Year Korean 1,"Designed for students who have completed KOREA 102R or the equivalent. To achieve a balanced Korean language proficiency in listening, speaking, reading, and writing, a variety of teaching materials and methods is used. The text includes adapted versions of short stories, essays, and poems.",REN
009930,KOREA202R,Second-Year Korean 2,"A continuation of KOREA 201R. Emphasis is placed on reading and composition. Students will learn complex sentence structure and widely-used idiomatic phrases for advanced reading.",REN
013998,KOREA272R,Korean Culture and Society,"The course explores the interface of tradition and modernity in Korean life. Topics include traditional and modern Korean culture, language, education, art, technology, and business.",REN
006501,SDS131R,Social Ideas, Social Policy and Political Practice,"An introduction to some of the major social and political ideas of Western civilization. Attention is given to the influence and applicability of these ideas to social policy and political practice in contemporary Canada.",REN
006502,SDS150R,Lifespan Processes: The Normal Events,"An examination of the significant psychosocial events during the lifespan with consideration of the impact of crises. Topics may include attachment, loss, stress, identity crisis, role change, mid-life transition.",REN
013734,SDS205R,History of Education in Canada,"This course considers the development of education as an institution within Canadian society and provides an understanding of significant educational issues and policies from a historical perspective.",REN
014137,SDS210R,Children's Rights in Canada,"This course examines children's rights from a moral and comparative legal perspective. Students explore the welfare and developmental interests of children, the corresponding duties of parents, custodians, educators and social workers, and the nature and scope of public educational authority in the common law jurisdictions of Canada.",REN
013735,SDS215R,Education and Social Development from a Global Perspective,"This course explores education and social development from a critical global perspective. Students learn the connections between educational practices and global conditions by focusing on themes such as citizenship, human rights, peace, and environment.",REN
006503,SDS220R,Changing Concepts of Childhood,"Childhood has changed as a social and cultural concept. This course will trace these changes, examining sociological, psychological, cross-cultural, historical and political factors. Art and literature will also be used to reflect attitudes about childhood.",REN
013893,SDS231R,Introduction to Social Policy Processes,"This course examines the policy-making process in Canada at the municipal, provincial, and federal levels to give students a sense of the players and their roles. It examines how policy agendas are set and the role of power and interest groups in the policy-making process; it also examines the various types of policies and the implementation process.",REN
006504,SDS240R,Art and Society,"Social issues and themes explored through the arts. Topics include art and social change, war and peace, propaganda, art of conscience, and the response of artists to poverty, hunger and catastrophic events. Specific applications include art as cross-cultural awareness and art as therapy.",REN
006507,SDS250R,Social Statistics,"This introductory level statistics course will emphasize the collection, manipulation, descriptive presentation and statistical analysis of social research data.",REN
006508,SDS251R,Social Research,"Introduction to the philosophy and methodology of applied social science research including treatment of the problems and strategies of research design and execution.",REN
011378,SDS311R,Public Policy and Native Peoples in Canada,"This course examines the evolution, logic, processes, and impacts of government policies developed specifically for Native peoples, with particular attention to government policy as both a cause of and a response to social problems within Native communities.",REN
011979,SDS312R,Homelessness & Public Policy,"This course provides students with a basic overview of homelessness in modern society. Its goal is to familiarize students with the human, social, political and economic aspects of homelessness. Throughout, the emphasis will be on understanding homelessness from a public policy framework - its incidence and prevalence, etiology, consequences and strategies for its prevention and amelioration.",REN
013894,SDS331R,Social Inequality, Social Justice, and Public Policy,"This course examines the hidden causes of inequality and associated social injustices. It provides a snapshot of main issues associated with modern society and the evidence that ties them to persistent inequality and injustice. The course reviews not only the major types of inequality but also social and public policy responses to them.",REN
006510,SDS350R,Adult Life Crises and Events,"A study of normal events occurring during the adult years, why they happen and how we cope with them. Relying on research, popular literature, and life experiences, students examine social change, the future, adult development and adjustment.",REN
013736,SDS351R,Qualitative Research in Social Development Studies,"This course introduces students to a variety of qualitative approaches to social development studies, including ethnography, narrative inquiry, participatory action research, and case study research. While undertaking short research projects, students will engage in scholarly debates regarding knowledge, ethics, power, and rigour in the analysis and production of qualitative evidence.",REN
011390,SDS353R,The Evolution of Family Law in Canadian Society,"This course examines the evolution of family law in aboriginal, francophone, anglophone, and other communities in Canada to the end of the twentieth century. Taking an interdisciplinary approach, the course not only explores the demographic, economic, social, and political contexts in which family law developed but also assesses its significance for Canadian society.",REN
006513,SDS354R,Values and the Contemporary Family,"An exploration of how religious, economic, political and other social institutions shape values in our society, and what impact society's changing values are having upon marriage and the family.",REN
013891,SDS355R,Resilience and Social Support,"This course is a survey of resilience and social support grounded in interdisciplinary study. Students explore how factors such as gender, age, culture, physical and mental health, personality, cognition, severity, and social/interpersonal systems of support affect stress, coping, and resilience.",REN
012746,SDS370R,International Learning Experience,"This course examines sociocultural realities of a country other than Canada through on site experience and academic study.",REN
012191,SDS375R,Studies in Interdisciplinary Social Science,"This course will deal with selected topics in Interdisciplinary Social Science. Subjects will be dependent upon the research and/or instructional interests of faculty.",REN
014138,SDS388R,Globalization and Social Development,"This course explores the rise of globalization, its impact on economics, politics, society and culture, and its implications for national development and social policies.",REN
006514,SDS398R,Independent Study,"Interdisciplinary focus, in greater depth than is available in other courses, on a selected area of concern to the student. Available to individuals or small groups of third- or fourth-year Social Development Studies students and arranged with one of the program's faculty members.",REN
006515,SDS399R,Independent Study,"Interdisciplinary focus, in greater depth than is available in other courses, on a selected area of concern to the student. Available to individuals or small groups of third- or fourth-year Social Development Studies students and arranged with one of the program's faculty members.",REN
013331,SDS400R,Comparative Social Policy,"This course introduces students to the main methodological approaches in comparative policy analysis. It is designed to provide students with an understanding of key issues involved in comparative social policy research, and develops their analytical skills in systematic comparison. It explores the implications of globalization on social policy development; considers the impact of transnational policy making bodies; and considers international variation in policy challenges as well as variation in policy responses to those challenges.",REN
014385,SDS405R,Cosmopolitanism and Social Development,"What does it mean to be a "citizen of the world"? Cosmopolitanism is a social and political philosophy that views all human beings as members of a moral, political, relational, or cultural community. From a critical and comparative perspective, students in this course explore the philosophy of cosmopolitanism and its implications for social development in diverse social, political, and cultural contexts.",REN
013737,SDS415R,Gender Relations within Educational Institutions,"This course focuses on gender in education as both an analytical category and a teaching/learning tool. The course introduces students to the study of gender, intersected with class, race, sexuality, and disability, by focusing on pedagogy, curriculum, and identity development.",REN
006509,SDS420R,Critical Encounter with Human Nature,"This course explores human nature, issues fundamental to human life, and theories which have developed around these issues. The approach is interdisciplinary with emphasis on such themes as self knowledge, community, loneliness and anxiety, free will and purpose in human life, and the nature of human happiness.",REN
013738,SDS425R,Educational Equity in Canada,"This course examines the social foundations of education (traditionally philosophy, sociology, and history of education, but also cultural and equity studies). Through an interdisciplinary framework, this course considers the roles that schooling systems, teachers, and students play in both reproducing and challenging social inequalities and injustices.",REN
014244,SDS431R,Radical Ideology and Social Policy,"From a critical and comparative perspective, students explore the impact of radical political ideologies on US and Canadian political institutions and processes. Students consider the potential implications of an ideologically polarized political landscape for social policy and social development.",REN
013892,SDS440R,Optimal Living,"This course takes an interdisciplinary perspective to consider what conditions foster optimal living. Topics may include the mind-body connection, spirituality, simplicity, healthy relationships, work-life balance, community engagement, leadership, generativity, and meaning.",REN
013099,SDS450R,Honours Seminar in Special Topics,"Honours seminars may include weekly readings, individual and/or group projects, class presentations and discussions, research proposals, essay/literature reviews, assignments, midterms, and final exams. Consult departmental listings for topics and prerequisites for the current year.",REN
013103,SDS490R,Special Studies,"An independent, in-depth study, based on empirical research and/or extensive reading from multiple disciplines on a contemporary social issue under the direction of individual instructors in Social Development Studies. Available to individuals or small groups of fourth-year Social Development Studies Majors and arranged with one of the faculty members from the plan. The project must be approved by the academic supervisor of the course prior to registration.",REN
011389,SDS495R,Research Apprenticeship,"This course invites students to work with a professor on the latter's research project. During this unpaid apprenticeship (six to eight hours per week throughout the term), students will do agreed-upon tasks to help them acquire skills and gain understanding of the research process and of the discipline itself. The faculty member and the student will determine the exact duties together. A document outlining these duties must be approved by the Social Development Studies Chair and kept on file. The course is offered on a credit/non-credit basis only. Paid or volunteer positions outside this course are not eligible for credit.",REN
013220,SDS496R,Applied Apprenticeship in Social Development Studies,"This course provides third- and fourth-year Social Development Studies students with an opportunity for an unpaid apprenticeship in an applied setting. The course consists of two components. The apprenticeship component normally requires a commitment of 6-8 hours per week for 10 weeks. The seminar component requires students to meet bi-weekly, as a group, with a course coordinator to set learning goals, to discuss issues arising from their apprenticeship, and to present their apprenticeship experiences and outcomes.",REN
006516,SDS499A,Senior Honours Essay/Thesis,"Under the supervision of a faculty member, students focus on an area of Social Development Studies and either complete an essay involving in-depth literature research and analysis or complete a scholarly report on their own study involving literature review, research design, data collection, and analysis.",REN
006517,SDS499B,Senior Honours Essay/Thesis,"Under the supervision of a faculty member, students focus on an area of Social Development Studies and either complete an essay involving in-depth literature research and analysis or complete a scholarly report on their own study involving literature review, research design, data collection, and analysis.",REN
013338,SI101R,Introduction to Arabic 1,"A course for students beginning to study and acquire skills in Modern Standard Arabic, in oral and written communication. Emphasis is on the spoken language in a conversational setting. The alphabet, basic reading and writing will be introduced.",REN
013339,SI102R,Introduction to Arabic 2,"This course builds on SI 101R, focusing on the vocabularies and grammatical conventions of everyday and professional interactions, oral and written.",REN
